source_id,ra,dec,redshift,z_bin,class,y_true
081513.35+444631.1,123.805664,44.775315,1.196458,z_1.0-2.0,normal_agn,0
082216.58+060344.8,125.569091,6.062468,1.588532,z_1.0-2.0,normal_agn,0
083625.87+210018.1,129.107809,21.005036,1.069122,z_1.0-2.0,normal_agn,0
083014.84+512043.1,127.561838,51.345311,1.655851,z_1.0-2.0,normal_agn,0
080230.17+443918.3,120.625737,44.655105,1.780000,z_1.0-2.0,normal_agn,0
083208.02+450542.6,128.033443,45.095172,1.253000,z_1.0-2.0,normal_agn,0
080604.47+551711.5,121.518663,55.286529,1.220419,z_1.0-2.0,normal_agn,0
080959.29+345652.0,122.497047,34.947794,1.791497,z_1.0-2.0,normal_agn,0
081737.80+355009.2,124.407526,35.835909,1.037475,z_1.0-2.0,normal_agn,0
084045.27+404628.6,130.188656,40.774638,1.816000,z_1.0-2.0,normal_agn,0
082211.96+371007.7,125.549862,37.168809,1.110976,z_1.0-2.0,normal_agn,0
082306.30+210300.2,125.776267,21.050063,1.382232,z_1.0-2.0,normal_agn,0
080058.16+451030.3,120.242335,45.175098,1.683000,z_1.0-2.0,normal_agn,0
082047.37+393826.8,125.197408,39.640804,1.066000,z_1.0-2.0,normal_agn,0
075510.49+201817.5,118.793719,20.304868,1.262105,z_1.0-2.0,normal_agn,0
080613.03+210112.4,121.554317,21.020138,1.278048,z_1.0-2.0,normal_agn,0
083833.84+560831.6,129.641007,56.142136,1.112000,z_1.0-2.0,normal_agn,0
082228.83+354750.6,125.620144,35.797400,1.668280,z_1.0-2.0,normal_agn,0
081659.07+344613.0,124.246125,34.770291,1.343827,z_1.0-2.0,normal_agn,0
080910.05+555341.5,122.291885,55.894870,1.149000,z_1.0-2.0,normal_agn,0
081133.43+065558.1,122.889295,6.932828,1.268986,z_1.0-2.0,normal_agn,0
083155.63+314955.0,127.981792,31.831948,1.347915,z_1.0-2.0,normal_agn,0
080453.12+540004.8,121.221351,54.001335,1.994000,z_1.0-2.0,normal_agn,0
080012.48+405702.0,120.052036,40.950582,1.279350,z_1.0-2.0,normal_agn,0
081541.10+300821.9,123.921291,30.139426,1.806752,z_1.0-2.0,normal_agn,0
082825.60+375525.0,127.106686,37.923616,1.706515,z_1.0-2.0,normal_agn,0
084044.43+232057.5,130.185129,23.349325,1.435769,z_1.0-2.0,normal_agn,0
082418.70+350718.4,126.077920,35.121786,1.446992,z_1.0-2.0,normal_agn,0
075847.15+224040.5,119.696470,22.677940,1.798358,z_1.0-2.0,normal_agn,0
080546.95+511921.9,121.445665,51.322765,1.332000,z_1.0-2.0,normal_agn,0
080127.06+502951.8,120.362761,50.497744,1.018761,z_1.0-2.0,normal_agn,0
080000.98+370510.2,120.004097,37.086172,1.272609,z_1.0-2.0,normal_agn,0
081247.60+444845.1,123.198362,44.812553,1.418000,z_1.0-2.0,normal_agn,0
081949.54+254600.8,124.956449,25.766897,1.628723,z_1.0-2.0,normal_agn,0
081217.75+515226.0,123.073977,51.873891,1.639350,z_1.0-2.0,normal_agn,0
084354.70+262417.1,130.977936,26.404777,1.499542,z_1.0-2.0,normal_agn,0
081105.95+551439.9,122.774808,55.244437,1.987528,z_1.0-2.0,normal_agn,0
082418.40+551205.3,126.076708,55.201477,1.594000,z_1.0-2.0,normal_agn,0
083200.85+430057.5,128.003544,43.015995,1.734856,z_1.0-2.0,normal_agn,0
080456.26+461115.8,121.234420,46.187727,1.999000,z_1.0-2.0,normal_agn,0
082738.79+411827.0,126.911663,41.307514,1.230137,z_1.0-2.0,normal_agn,0
080154.12+264944.4,120.475511,26.829014,1.671081,z_1.0-2.0,normal_agn,0
082651.97+390602.0,126.716567,39.100577,1.251000,z_1.0-2.0,normal_agn,0
082112.69+340413.3,125.302912,34.070375,1.554000,z_1.0-2.0,normal_agn,0
081232.37+394453.4,123.134906,39.748181,1.174000,z_1.0-2.0,normal_agn,0
080934.61+573442.4,122.394213,57.578470,1.176000,z_1.0-2.0,normal_agn,0
081350.66+351658.7,123.461118,35.282985,1.659611,z_1.0-2.0,normal_agn,0
080320.77+235553.2,120.836573,23.931453,1.379862,z_1.0-2.0,normal_agn,0
080739.37+481600.0,121.914057,48.266687,1.616253,z_1.0-2.0,normal_agn,0
075259.67+430032.3,118.248633,43.008985,1.081112,z_1.0-2.0,normal_agn,0
082610.68+213729.6,126.544526,21.624898,1.738771,z_1.0-2.0,normal_agn,0
075939.65+252308.5,119.915240,25.385703,1.956183,z_1.0-2.0,normal_agn,0
080425.35+474448.7,121.105659,47.746873,1.948376,z_1.0-2.0,normal_agn,0
081605.75+513121.9,124.023964,51.522772,1.930000,z_1.0-2.0,normal_agn,0
082258.60+443516.8,125.744187,44.588022,1.788344,z_1.0-2.0,normal_agn,0
080428.49+403457.6,121.118742,40.582679,1.419073,z_1.0-2.0,normal_agn,0
084144.55+232922.6,130.435627,23.489635,1.498155,z_1.0-2.0,normal_agn,0
082939.88+504332.1,127.416193,50.725611,1.905000,z_1.0-2.0,normal_agn,0
075214.94+414407.8,118.062284,41.735508,1.084979,z_1.0-2.0,normal_agn,0
081330.15+353324.5,123.375648,35.556822,1.463000,z_1.0-2.0,normal_agn,0
083841.60+324317.3,129.673355,32.721476,1.352635,z_1.0-2.0,normal_agn,0
082936.75+494323.5,127.403138,49.723215,1.881200,z_1.0-2.0,normal_agn,0
082608.13+454350.8,126.533879,45.730785,1.314355,z_1.0-2.0,normal_agn,0
083848.49+323106.1,129.702046,32.518370,1.660139,z_1.0-2.0,normal_agn,0
082340.83+361701.5,125.920146,36.283771,1.824112,z_1.0-2.0,normal_agn,0
080216.32+255621.1,120.568031,25.939217,1.896396,z_1.0-2.0,normal_agn,0
082342.84+560049.2,125.928516,56.013673,1.426250,z_1.0-2.0,normal_agn,0
083751.27+461136.9,129.463625,46.193597,1.112778,z_1.0-2.0,normal_agn,0
083322.71+421950.0,128.344641,42.330558,1.862292,z_1.0-2.0,normal_agn,0
081041.71+475630.2,122.673821,47.941747,1.459098,z_1.0-2.0,normal_agn,0
075040.28+181213.1,117.667836,18.203658,1.075000,z_1.0-2.0,normal_agn,0
075519.88+414411.1,118.832864,41.736436,1.937267,z_1.0-2.0,normal_agn,0
084218.66+294120.3,130.577785,29.688976,1.610149,z_1.0-2.0,normal_agn,0
081215.83+451547.9,123.065959,45.263325,1.787000,z_1.0-2.0,normal_agn,0
083857.31+294344.1,129.738797,29.728943,1.740948,z_1.0-2.0,normal_agn,0
084405.01+403927.3,131.020885,40.657599,1.311013,z_1.0-2.0,normal_agn,0
083623.13+254738.8,129.096385,25.794112,1.836264,z_1.0-2.0,normal_agn,0
083003.74+554011.3,127.515604,55.669808,1.963924,z_1.0-2.0,normal_agn,0
075337.67+330717.4,118.406989,33.121523,1.944733,z_1.0-2.0,normal_agn,0
081024.04+333700.9,122.600188,33.616935,1.291933,z_1.0-2.0,normal_agn,0
075439.57+334540.5,118.664916,33.761259,1.614399,z_1.0-2.0,normal_agn,0
083608.00+114653.8,129.033354,11.781631,1.635311,z_1.0-2.0,normal_agn,0
083206.95+494911.8,128.028966,49.819945,1.482861,z_1.0-2.0,normal_agn,0
075341.09+261330.7,118.421209,26.225195,1.611177,z_1.0-2.0,normal_agn,0
080553.24+253317.6,121.471836,25.554892,1.506696,z_1.0-2.0,normal_agn,0
083915.41+150211.2,129.814245,15.036459,1.917975,z_1.0-2.0,normal_agn,0
080014.79+301824.2,120.061647,30.306737,1.156171,z_1.0-2.0,normal_agn,0
075038.41+273109.2,117.660070,27.519243,1.771599,z_1.0-2.0,normal_agn,0
083842.22+374029.7,129.675919,37.674931,1.189937,z_1.0-2.0,normal_agn,0
080103.71+130118.1,120.265485,13.021698,1.900000,z_1.0-2.0,normal_agn,0
082725.68+341154.3,126.857023,34.198417,1.567185,z_1.0-2.0,normal_agn,0
080017.55+291334.4,120.073146,29.226249,1.529757,z_1.0-2.0,normal_agn,0
084341.41+444023.3,130.922573,44.673145,1.064000,z_1.0-2.0,normal_agn,0
084135.12+254107.5,130.396352,25.685419,1.411998,z_1.0-2.0,normal_agn,0
083708.51+362834.9,129.285461,36.476380,1.924378,z_1.0-2.0,normal_agn,0
080527.97+443020.8,121.366569,44.505793,1.057627,z_1.0-2.0,normal_agn,0
080628.23+345028.6,121.617648,34.841284,1.042293,z_1.0-2.0,normal_agn,0
080544.19+135653.4,121.434128,13.948191,1.801537,z_1.0-2.0,normal_agn,0
075021.41+385453.8,117.589236,38.914953,1.874313,z_1.0-2.0,normal_agn,0
081456.49+281815.7,123.735404,28.304378,1.482038,z_1.0-2.0,normal_agn,0
084333.60+261340.3,130.890032,26.227880,1.867044,z_1.0-2.0,normal_agn,0
083824.59+431817.9,129.602461,43.304976,1.955218,z_1.0-2.0,normal_agn,0
075944.24+255710.9,119.934337,25.953053,1.791255,z_1.0-2.0,normal_agn,0
075136.62+332257.0,117.902593,33.382516,1.025000,z_1.0-2.0,normal_agn,0
083029.01+545613.2,127.620876,54.937026,1.589000,z_1.0-2.0,normal_agn,0
075425.60+511213.9,118.606686,51.203889,1.935437,z_1.0-2.0,normal_agn,0
082027.33+280310.0,125.113884,28.052788,1.984961,z_1.0-2.0,normal_agn,0
083903.70+463402.3,129.765442,46.567326,1.556000,z_1.0-2.0,normal_agn,0
082229.79+525648.0,125.624158,52.946691,1.159000,z_1.0-2.0,normal_agn,0
082002.69+362213.9,125.011239,36.370545,1.065239,z_1.0-2.0,normal_agn,0
075658.02+531128.8,119.241791,53.191341,1.329867,z_1.0-2.0,normal_agn,0
081250.07+491722.7,123.208630,49.289659,1.551800,z_1.0-2.0,normal_agn,0
083954.73+093735.6,129.978046,9.626559,1.466100,z_1.0-2.0,normal_agn,0
075735.00+494409.5,119.395844,49.735987,1.622936,z_1.0-2.0,normal_agn,0
080351.09+254635.3,120.962902,25.776489,1.713806,z_1.0-2.0,normal_agn,0
083143.54+374455.1,127.931438,37.748651,1.982912,z_1.0-2.0,normal_agn,0
082404.91+064322.2,126.020479,6.722852,1.873658,z_1.0-2.0,normal_agn,0
074922.98+281918.2,117.345787,28.321749,1.229300,z_1.0-2.0,normal_agn,0
083418.86+554835.6,128.578610,55.809897,1.145707,z_1.0-2.0,normal_agn,0
080517.42+440206.9,121.322619,44.035253,1.248447,z_1.0-2.0,normal_agn,0
081148.31+375645.2,122.951318,37.945900,1.473183,z_1.0-2.0,normal_agn,0
082701.64+394931.8,126.756858,39.825510,1.890480,z_1.0-2.0,normal_agn,0
075330.31+495756.9,118.376312,49.965833,1.928519,z_1.0-2.0,normal_agn,0
081736.62+330655.2,124.402603,33.115341,1.112000,z_1.0-2.0,normal_agn,0
081759.61+475423.4,124.498395,47.906517,1.640279,z_1.0-2.0,normal_agn,0
083534.85+345923.3,128.895220,34.989814,1.622406,z_1.0-2.0,normal_agn,0
081801.98+534103.1,124.508263,53.684197,1.376000,z_1.0-2.0,normal_agn,0
084236.15+344217.8,130.650645,34.704954,1.106484,z_1.0-2.0,normal_agn,0
081209.36+523121.6,123.039030,52.522673,1.622000,z_1.0-2.0,normal_agn,0
083139.10+475117.7,127.912929,47.854941,1.527758,z_1.0-2.0,normal_agn,0
080710.56+213141.4,121.794027,21.528167,1.026127,z_1.0-2.0,normal_agn,0
082215.28+532505.9,125.563696,53.418318,1.766000,z_1.0-2.0,normal_agn,0
081652.23+404347.9,124.217636,40.729973,1.429435,z_1.0-2.0,normal_agn,0
083729.16+230923.8,129.371541,23.156615,1.134969,z_1.0-2.0,normal_agn,0
083922.44+155822.2,129.843512,15.972835,1.908000,z_1.0-2.0,normal_agn,0
082751.37+442746.0,126.964061,44.462791,1.457761,z_1.0-2.0,normal_agn,0
080601.34+124609.4,121.505618,12.769302,1.400995,z_1.0-2.0,normal_agn,0
075643.70+474559.0,119.182099,47.766399,1.441426,z_1.0-2.0,normal_agn,0
080948.64+210540.6,122.452678,21.094616,1.224373,z_1.0-2.0,normal_agn,0
075659.54+515100.2,119.248095,51.850072,1.325000,z_1.0-2.0,normal_agn,0
081511.03+312806.3,123.795988,31.468422,1.342592,z_1.0-2.0,normal_agn,0
075830.83+201815.9,119.628495,20.304438,1.251919,z_1.0-2.0,normal_agn,0
081800.41+401902.2,124.501743,40.317280,1.322374,z_1.0-2.0,normal_agn,0
082113.70+414607.5,125.307119,41.768772,1.217558,z_1.0-2.0,normal_agn,0
083655.58+155815.8,129.231609,15.971073,1.065225,z_1.0-2.0,normal_agn,0
083229.47+301820.7,128.122793,30.305776,1.158085,z_1.0-2.0,normal_agn,0
075507.90+384526.0,118.782937,38.757246,1.818658,z_1.0-2.0,normal_agn,0
084054.26+400613.5,130.226087,40.103765,1.755381,z_1.0-2.0,normal_agn,0
075811.15+473722.2,119.546489,47.622859,1.660424,z_1.0-2.0,normal_agn,0
080434.57+481743.3,121.144046,48.295374,1.548559,z_1.0-2.0,normal_agn,0
083435.56+544450.6,128.648197,54.747402,1.393000,z_1.0-2.0,normal_agn,0
081006.37+254633.9,122.526549,25.776111,1.450876,z_1.0-2.0,normal_agn,0
081802.46+405201.5,124.510273,40.867097,1.750107,z_1.0-2.0,normal_agn,0
083554.49+260209.4,128.977061,26.035948,1.213172,z_1.0-2.0,normal_agn,0
083525.11+343602.5,128.854626,34.600704,1.804648,z_1.0-2.0,normal_agn,0
081739.00+183006.3,124.412523,18.501771,1.072000,z_1.0-2.0,normal_agn,0
084126.15+465231.0,130.358985,46.875285,1.326000,z_1.0-2.0,normal_agn,0
084414.64+465530.8,131.061034,46.925235,1.560000,z_1.0-2.0,normal_agn,0
074908.99+201200.5,117.287489,20.200159,1.371868,z_1.0-2.0,normal_agn,0
082739.58+415854.9,126.914937,41.981935,1.951420,z_1.0-2.0,normal_agn,0
081015.36+262918.7,122.564012,26.488532,1.838344,z_1.0-2.0,normal_agn,0
082957.26+151733.8,127.488597,15.292745,1.473919,z_1.0-2.0,normal_agn,0
080748.52+062011.0,121.952183,6.336397,1.050872,z_1.0-2.0,normal_agn,0
075359.87+360015.7,118.499460,36.004364,1.593000,z_1.0-2.0,normal_agn,0
081409.90+284909.1,123.541264,28.819216,1.787674,z_1.0-2.0,normal_agn,0
075154.95+392419.6,117.978991,39.405448,1.161470,z_1.0-2.0,normal_agn,0
084308.30+514511.0,130.784607,51.753070,1.269070,z_1.0-2.0,normal_agn,0
081414.24+093147.1,123.559351,9.529752,1.708200,z_1.0-2.0,normal_agn,0
075837.70+281834.2,119.657110,28.309516,1.004615,z_1.0-2.0,normal_agn,0
082021.64+434547.9,125.090182,43.763326,1.352511,z_1.0-2.0,normal_agn,0
081952.27+572801.8,124.967806,57.467173,1.063593,z_1.0-2.0,normal_agn,0
084020.42+462835.0,130.085113,46.476407,1.908000,z_1.0-2.0,normal_agn,0
083023.25+321753.6,127.596887,32.298238,1.703611,z_1.0-2.0,normal_agn,0
082409.68+495003.1,126.040354,49.834207,1.935000,z_1.0-2.0,normal_agn,0
082059.96+363014.7,125.249868,36.504104,1.239766,z_1.0-2.0,normal_agn,0
080141.84+221623.1,120.424336,22.273100,1.516214,z_1.0-2.0,normal_agn,0
081618.78+255723.4,124.078287,25.956503,1.111859,z_1.0-2.0,normal_agn,0
075006.66+241551.2,117.527777,24.264248,1.329235,z_1.0-2.0,normal_agn,0
081849.32+401738.9,124.705532,40.294144,1.770630,z_1.0-2.0,normal_agn,0
080051.53+383122.9,120.214734,38.523042,1.762998,z_1.0-2.0,normal_agn,0
075746.08+425952.0,119.442035,42.997801,1.550239,z_1.0-2.0,normal_agn,0
080745.86+412549.8,121.941115,41.430503,1.195037,z_1.0-2.0,normal_agn,0
075856.36+430528.1,119.734844,43.091144,1.795848,z_1.0-2.0,normal_agn,0
080817.47+480435.6,122.072819,48.076565,1.187832,z_1.0-2.0,normal_agn,0
081338.69+352002.7,123.411219,35.334106,1.303843,z_1.0-2.0,normal_agn,0
075423.78+342310.5,118.599084,34.386263,1.017999,z_1.0-2.0,normal_agn,0
080547.48+520546.9,121.447839,52.096386,1.174000,z_1.0-2.0,normal_agn,0
075415.66+263322.0,118.565258,26.556123,1.335594,z_1.0-2.0,normal_agn,0
075251.11+181108.1,118.212978,18.185598,1.924265,z_1.0-2.0,normal_agn,0
081331.13+423435.3,123.379722,42.576498,1.938287,z_1.0-2.0,normal_agn,0
083857.51+375417.3,129.739633,37.904806,1.744883,z_1.0-2.0,normal_agn,0
084018.97+615720.3,130.079071,61.955651,1.355700,z_1.0-2.0,normal_agn,0
082600.52+130838.1,126.502197,13.143938,1.905400,z_1.0-2.0,normal_agn,0
082746.41+484307.9,126.943384,48.718875,1.597789,z_1.0-2.0,normal_agn,0
084036.36+275326.1,130.151533,27.890604,1.575000,z_1.0-2.0,normal_agn,0
083758.54+460802.2,129.493953,46.133970,1.931000,z_1.0-2.0,normal_agn,0
074851.72+440303.5,117.215527,44.050994,1.921109,z_1.0-2.0,normal_agn,0
082218.57+411818.4,125.577410,41.305138,1.461901,z_1.0-2.0,normal_agn,0
082641.90+300339.0,126.674620,30.060845,1.109460,z_1.0-2.0,normal_agn,0
084406.29+460901.3,131.026216,46.150374,1.894793,z_1.0-2.0,normal_agn,0
081740.41+545337.0,124.418378,54.893620,1.744000,z_1.0-2.0,normal_agn,0
083241.23+540734.5,128.171809,54.126255,1.506000,z_1.0-2.0,normal_agn,0
084029.39+553731.4,130.122467,55.625406,1.838000,z_1.0-2.0,normal_agn,0
082615.19+283513.8,126.563322,28.587174,1.229209,z_1.0-2.0,normal_agn,0
083904.85+254853.5,129.770250,25.814864,1.287930,z_1.0-2.0,normal_agn,0
080508.94+303424.3,121.287286,30.573419,1.222329,z_1.0-2.0,normal_agn,0
080006.36+455808.2,120.026517,45.968963,1.394000,z_1.0-2.0,normal_agn,0
082535.63+434920.9,126.398497,43.822478,1.191000,z_1.0-2.0,normal_agn,0
075738.95+274104.7,119.412294,27.684653,1.766399,z_1.0-2.0,normal_agn,0
080605.82+554909.2,121.524263,55.819248,1.283410,z_1.0-2.0,normal_agn,0
082641.01+292747.2,126.670908,29.463127,1.458580,z_1.0-2.0,normal_agn,0
080428.22+413917.0,121.117615,41.654737,1.774000,z_1.0-2.0,normal_agn,0
080542.30+230704.8,121.426257,23.118016,1.832759,z_1.0-2.0,normal_agn,0
082713.81+120528.0,126.807551,12.091112,1.357700,z_1.0-2.0,normal_agn,0
080320.73+174331.1,120.836415,17.725311,1.417521,z_1.0-2.0,normal_agn,0
080540.52+274012.7,121.418844,27.670201,1.301972,z_1.0-2.0,normal_agn,0
081551.39+222328.8,123.964127,22.391350,1.659655,z_1.0-2.0,normal_agn,0
074837.42+374728.9,117.155939,37.791382,1.656108,z_1.0-2.0,normal_agn,0
084447.55+530519.4,131.198158,53.088743,1.944725,z_1.0-2.0,normal_agn,0
082039.48+530209.7,125.164520,53.036046,1.063000,z_1.0-2.0,normal_agn,0
075854.19+511654.2,119.725817,51.281727,1.785313,z_1.0-2.0,normal_agn,0
080415.31+361208.0,121.063831,36.202229,1.698411,z_1.0-2.0,normal_agn,0
081554.91+211354.2,123.978805,21.231742,1.753455,z_1.0-2.0,normal_agn,0
080859.26+385728.8,122.246937,38.958018,1.083279,z_1.0-2.0,normal_agn,0
082211.51+480617.3,125.547973,48.104809,1.466662,z_1.0-2.0,normal_agn,0
083346.09+515910.6,128.442082,51.986286,1.032965,z_1.0-2.0,normal_agn,0
082001.02+294627.9,125.004277,29.774427,1.511803,z_1.0-2.0,normal_agn,0
080956.14+380256.6,122.483924,38.049061,1.145961,z_1.0-2.0,normal_agn,0
084113.53+290925.4,130.306387,29.157063,1.573564,z_1.0-2.0,normal_agn,0
084143.77+332933.7,130.432393,33.492722,1.023206,z_1.0-2.0,normal_agn,0
081830.14+320147.7,124.625588,32.029939,1.898914,z_1.0-2.0,normal_agn,0
080125.32+390022.3,120.355526,39.006219,1.289001,z_1.0-2.0,normal_agn,0
083558.50+261820.1,128.993770,26.305606,1.173871,z_1.0-2.0,normal_agn,0
084301.88+453734.8,130.757859,45.626334,1.295000,z_1.0-2.0,normal_agn,0
082801.15+282505.6,127.004814,28.418227,1.712626,z_1.0-2.0,normal_agn,0
080059.41+343903.5,120.247580,34.650990,1.018546,z_1.0-2.0,normal_agn,0
084434.04+335035.7,131.141861,33.843254,1.190743,z_1.0-2.0,normal_agn,0
075433.72+322326.1,118.640521,32.390587,1.566100,z_1.0-2.0,normal_agn,0
080545.38+502715.7,121.439109,50.454371,1.461367,z_1.0-2.0,normal_agn,0
080507.85+303238.4,121.282741,30.544024,1.780356,z_1.0-2.0,normal_agn,0
084457.92+344104.2,131.241359,34.684525,1.289313,z_1.0-2.0,normal_agn,0
080538.92+262252.0,121.412186,26.381112,1.574647,z_1.0-2.0,normal_agn,0
075325.60+243358.3,118.356694,24.566195,1.653297,z_1.0-2.0,normal_agn,0
082031.20+231032.5,125.130034,23.175708,1.337892,z_1.0-2.0,normal_agn,0
081747.14+263403.4,124.446439,26.567621,1.593060,z_1.0-2.0,normal_agn,0
083632.23+480513.5,129.134295,48.087106,1.596682,z_1.0-2.0,normal_agn,0
081224.35+564811.9,123.101461,56.803331,1.552671,z_1.0-2.0,normal_agn,0
075653.66+440524.7,119.223601,44.090200,1.446000,z_1.0-2.0,normal_agn,0
075329.01+512638.4,118.370876,51.444021,1.627946,z_1.0-2.0,normal_agn,0
081944.07+305026.4,124.933655,30.840669,1.312100,z_1.0-2.0,normal_agn,0
083418.21+533933.5,128.575912,53.659314,1.611872,z_1.0-2.0,normal_agn,0
083628.25+345206.1,129.117733,34.868362,1.285718,z_1.0-2.0,normal_agn,0
080839.36+514618.3,122.164016,51.771766,1.785000,z_1.0-2.0,normal_agn,0
075517.30+275129.9,118.822105,27.858312,1.328299,z_1.0-2.0,normal_agn,0
084316.03+452401.1,130.816817,45.400331,1.487000,z_1.0-2.0,normal_agn,0
075942.83+333445.8,119.928480,33.579393,1.971000,z_1.0-2.0,normal_agn,0
075729.26+332731.4,119.371933,33.458727,1.520014,z_1.0-2.0,normal_agn,0
082914.61+590822.7,127.310904,59.139648,1.203475,z_1.0-2.0,normal_agn,0
080944.63+480011.4,122.435969,48.003177,1.738000,z_1.0-2.0,normal_agn,0
075425.73+333517.5,118.607213,33.588205,1.468000,z_1.0-2.0,normal_agn,0
075318.85+354038.9,118.328570,35.677473,1.997993,z_1.0-2.0,normal_agn,0
084304.84+174840.8,130.770172,17.811359,1.841295,z_1.0-2.0,normal_agn,0
075337.05+415808.5,118.404382,41.969046,1.400330,z_1.0-2.0,normal_agn,0
075409.81+384600.3,118.540901,38.766762,1.890505,z_1.0-2.0,normal_agn,0
084205.23+585330.8,130.521817,58.891907,1.121909,z_1.0-2.0,normal_agn,0
075432.88+323924.4,118.637016,32.656800,1.923409,z_1.0-2.0,normal_agn,0
080054.80+301724.3,120.228366,30.290088,1.288179,z_1.0-2.0,normal_agn,0
081858.76+244623.5,124.744851,24.773202,1.546224,z_1.0-2.0,normal_agn,0
081355.16+213201.3,123.479856,21.533711,1.347125,z_1.0-2.0,normal_agn,0
080424.85+273433.1,121.103565,27.575877,1.331320,z_1.0-2.0,normal_agn,0
080538.41+270635.6,121.410081,27.109898,1.200120,z_1.0-2.0,normal_agn,0
080532.93+334910.0,121.387248,33.819452,1.504593,z_1.0-2.0,normal_agn,0
083919.04+281534.7,129.829360,28.259642,1.631796,z_1.0-2.0,normal_agn,0
083400.39+424040.7,128.501626,42.677992,1.201130,z_1.0-2.0,normal_agn,0
082229.64+482706.0,125.623536,48.451681,1.711079,z_1.0-2.0,normal_agn,0
082025.10+542729.2,125.104609,54.458133,1.511048,z_1.0-2.0,normal_agn,0
074930.92+421541.1,117.378856,42.261430,1.826000,z_1.0-2.0,normal_agn,0
084401.58+261341.6,131.006608,26.228232,1.835969,z_1.0-2.0,normal_agn,0
083712.12+062102.9,129.300524,6.350816,1.211869,z_1.0-2.0,normal_agn,0
081157.78+543958.0,122.990789,54.666115,1.222000,z_1.0-2.0,normal_agn,0
074846.19+310603.2,117.192487,31.100905,1.619034,z_1.0-2.0,normal_agn,0
074842.82+482037.5,117.178428,48.343773,1.255987,z_1.0-2.0,normal_agn,0
082210.33+215537.5,125.543076,21.927092,1.278754,z_1.0-2.0,normal_agn,0
081108.57+332127.2,122.785722,33.357560,1.465155,z_1.0-2.0,normal_agn,0
082426.50+450551.7,126.110446,45.097719,1.602000,z_1.0-2.0,normal_agn,0
075123.32+452044.1,117.847203,45.345596,1.982591,z_1.0-2.0,normal_agn,0
075119.76+231352.7,117.832334,23.231332,1.123176,z_1.0-2.0,normal_agn,0
081345.17+064348.4,123.438222,6.730127,1.567606,z_1.0-2.0,normal_agn,0
082310.23+261158.1,125.792665,26.199474,1.718325,z_1.0-2.0,normal_agn,0
074923.57+433643.8,117.348218,43.612182,1.863000,z_1.0-2.0,normal_agn,0
083324.24+584728.8,128.351005,58.791352,1.619056,z_1.0-2.0,normal_agn,0
081136.60+502529.2,122.902524,50.424801,1.740000,z_1.0-2.0,normal_agn,0
082514.88+355519.1,126.312017,35.921989,1.864344,z_1.0-2.0,normal_agn,0
081336.24+522638.4,123.401009,52.444010,1.134000,z_1.0-2.0,normal_agn,0
081006.69+210318.2,122.527879,21.055057,1.681113,z_1.0-2.0,normal_agn,0
075627.97+265842.5,119.116552,26.978483,1.192847,z_1.0-2.0,normal_agn,0
081641.43+242425.4,124.172651,24.407066,1.406030,z_1.0-2.0,normal_agn,0
081008.41+330144.6,122.535052,33.029070,1.626735,z_1.0-2.0,normal_agn,0
080015.87+534019.6,120.066157,53.672138,1.935000,z_1.0-2.0,normal_agn,0
081650.11+432524.4,124.208807,43.423466,1.483092,z_1.0-2.0,normal_agn,0
075630.94+364506.3,119.128928,36.751772,1.747496,z_1.0-2.0,normal_agn,0
075729.36+475409.0,119.372374,47.902528,1.709060,z_1.0-2.0,normal_agn,0
082324.95+411336.0,125.853994,41.226667,1.558000,z_1.0-2.0,normal_agn,0
080937.91+334912.2,122.407977,33.820069,1.599192,z_1.0-2.0,normal_agn,0
083603.44+540216.7,129.014354,54.037987,1.050000,z_1.0-2.0,normal_agn,0
081742.06+393107.8,124.425286,39.518844,1.283858,z_1.0-2.0,normal_agn,0
075853.37+365725.5,119.722385,36.957093,1.236029,z_1.0-2.0,normal_agn,0
081611.43+281658.3,124.047632,28.282882,1.357217,z_1.0-2.0,normal_agn,0
075959.22+421923.5,119.996757,42.323212,1.742754,z_1.0-2.0,normal_agn,0
084442.85+302347.4,131.178574,30.396504,1.422739,z_1.0-2.0,normal_agn,0
075807.26+220602.7,119.530283,22.100759,1.369108,z_1.0-2.0,normal_agn,0
081853.77+463622.8,124.724048,46.606334,1.639000,z_1.0-2.0,normal_agn,0
084021.55+141031.5,130.089817,14.175417,1.494386,z_1.0-2.0,normal_agn,0
084121.54+214031.6,130.339751,21.675467,1.849368,z_1.0-2.0,normal_agn,0
082106.12+423445.0,125.275512,42.579191,1.924219,z_1.0-2.0,normal_agn,0
081745.52+223620.1,124.439677,22.605600,1.070178,z_1.0-2.0,normal_agn,0
080825.99+501726.2,122.108306,50.290628,1.959000,z_1.0-2.0,normal_agn,0
080434.01+254226.8,121.141741,25.707470,1.235958,z_1.0-2.0,normal_agn,0
083805.39+074657.8,129.522468,7.782737,1.555000,z_1.0-2.0,normal_agn,0
081824.35+231603.8,124.601460,23.267742,1.874652,z_1.0-2.0,normal_agn,0
074954.74+341621.2,117.478121,34.272571,1.354497,z_1.0-2.0,normal_agn,0
081308.18+070725.9,123.284084,7.123881,1.149247,z_1.0-2.0,normal_agn,0
075430.94+304105.0,118.628931,30.684727,1.484000,z_1.0-2.0,normal_agn,0
083103.75+214553.3,127.765631,21.764833,1.527438,z_1.0-2.0,normal_agn,0
084212.14+463123.5,130.550588,46.523216,1.315000,z_1.0-2.0,normal_agn,0
